"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"9","6B8578E8","GO101_25_6359_1_2812_METS","Penn Station","6359","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6360_2812_METS","Port Washington","6360","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6360_1_2812_METS","Bayside","6360","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6361_2812_METS","Penn Station","6361","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6361_1_2812_METS","Penn Station","6361","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6362_2812_METS","Port Washington","6362","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6362_1_2812_METS","Bayside","6362","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6363_2812_METS","Penn Station","6363","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6363_1_2812_METS","Penn Station","6363","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6364_2812_METS","Port Washington","6364","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6364_1_2812_METS","Bayside","6364","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6365_2812_METS","Penn Station","6365","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6365_1_2812_METS","Penn Station","6365","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6366_2812_METS","Port Washington","6366","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6366_1_2812_METS","Bayside","6366","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6367_2812_METS","Penn Station","6367","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6367_1_2812_METS","Penn Station","6367","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6368_2812_METS","Port Washington","6368","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6368_1_2812_METS","Bayside","6368","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6369_2812_METS","Penn Station","6369","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6369_1_2812_METS","Penn Station","6369","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6370_2812_METS","Port Washington","6370","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6370_1_2812_METS","Bayside","6370","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6371_2812_METS","Penn Station","6371","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6371_1_2812_METS","Penn Station","6371","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6372_2812_METS","Port Washington","6372","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6372_1_2812_METS","Bayside","6372","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6373_2812_METS","Penn Station","6373","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6373_1_2812_METS","Penn Station","6373","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6390_2812_METS","Port Washington","6390","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6390_1_2812_METS","Bayside","6390","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6392_2812_METS","Port Washington","6392","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6392_1_2812_METS","Bayside","6392","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6393_2812_METS","Penn Station","6393","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6393_1_2812_METS","Penn Station","6393","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6394_2812_METS","Port Washington","6394","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6394_1_2812_METS","Bayside","6394","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6395_2812_METS","Penn Station","6395","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6395_1_2812_METS","Penn Station","6395","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6396_2812_METS","Port Washington","6396","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6396_1_2812_METS","Bayside","6396","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6397_2812_METS","Penn Station","6397","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6397_1_2812_METS","Penn Station","6397","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6398_2812_METS","Port Washington","6398","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6398_1_2812_METS","Bayside","6398","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6399_2812_METS","Penn Station","6399","1","6F8FDD4AW","0"
"9","8979D7D3","GO101_25_6399_1_2812_METS","Penn Station","6399","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6412_2812_METS","Port Washington","6412","0","DE60969A","0"
"9","6B8578E8","GO101_25_6412_1_2812_METS","Bayside","6412","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6413_2812_METS","Grand Central","6413","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6413_1_2812_METS","Grand Central","6413","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6414_2812_METS","Port Washington","6414","0","DE60969A","0"
"9","6B8578E8","GO101_25_6414_1_2812_METS","Bayside","6414","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6415_2812_METS","Grand Central","6415","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6415_1_2812_METS","Grand Central","6415","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6416_2812_METS","Port Washington","6416","0","DE60969A","0"
"9","6B8578E8","GO101_25_6416_1_2812_METS","Bayside","6416","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6417_2812_METS","Grand Central","6417","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6417_1_2812_METS","Grand Central","6417","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6418_2812_METS","Port Washington","6418","0","DE60969A","0"
"9","6B8578E8","GO101_25_6418_1_2812_METS","Bayside","6418","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6419_2812_METS","Grand Central","6419","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6419_1_2812_METS","Grand Central","6419","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6420_2812_METS","Port Washington","6420","0","DE60969A","0"
"9","6B8578E8","GO101_25_6420_1_2812_METS","Bayside","6420","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6421_2812_METS","Grand Central","6421","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6421_1_2812_METS","Grand Central","6421","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6423_2812_METS","Grand Central","6423","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6423_1_2812_METS","Grand Central","6423","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6450_2812_METS","Port Washington","6450","0","DE60969A","0"
"9","6B8578E8","GO101_25_6450_1_2812_METS","Bayside","6450","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6451_2812_METS","Grand Central","6451","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6451_1_2812_METS","Grand Central","6451","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6452_2812_METS","Port Washington","6452","0","DE60969A","0"
"9","6B8578E8","GO101_25_6452_1_2812_METS","Bayside","6452","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6453_2812_METS","Grand Central","6453","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6453_1_2812_METS","Grand Central","6453","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6454_2812_METS","Port Washington","6454","0","DE60969A","0"
"9","6B8578E8","GO101_25_6454_1_2812_METS","Bayside","6454","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6455_2812_METS","Grand Central","6455","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6455_1_2812_METS","Grand Central","6455","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6456_2812_METS","Port Washington","6456","0","DE60969A","0"
"9","6B8578E8","GO101_25_6456_1_2812_METS","Bayside","6456","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6457_2812_METS","Grand Central","6457","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6457_1_2812_METS","Grand Central","6457","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6458_2812_METS","Port Washington","6458","0","DE60969A","0"
"9","6B8578E8","GO101_25_6458_1_2812_METS","Bayside","6458","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6459_2812_METS","Grand Central","6459","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6459_1_2812_METS","Grand Central","6459","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6460_2812_METS","Port Washington","6460","0","DE60969A","0"
"9","6B8578E8","GO101_25_6460_1_2812_METS","Bayside","6460","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6461_2812_METS","Grand Central","6461","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6461_1_2812_METS","Grand Central","6461","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6462_2812_METS","Port Washington","6462","0","DE60969A","0"
"9","6B8578E8","GO101_25_6462_1_2812_METS","Bayside","6462","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6463_2812_METS","Grand Central","6463","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6463_1_2812_METS","Grand Central","6463","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6464_2812_METS","Port Washington","6464","0","DE60969A","0"
"9","6B8578E8","GO101_25_6464_1_2812_METS","Bayside","6464","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6465_2812_METS","Grand Central","6465","1","DE60969AW","0"
"9","6B8578E8","GO101_25_6465_1_2812_METS","Grand Central","6465","1","9A672F4DW","0"
"9","5ACCE67D","GO101_25_6466_2812_METS","Port Washington","6466","0","DE60969A","0"
"9","6B8578E8","GO101_25_6466_1_2812_METS","Bayside","6466","0","9A672F4D","0"
"9","5ACCE67D","GO101_25_6468_2812_METS","Port Washington","6468","0","DE60969A","0"
"9","6B8578E8","GO101_25_6468_1_2812_METS","Bayside","6468","0","9A672F4D","0"
"9","409C56FD","GO101_25_418_1_2831_METS","Port Washington","418","0","DE60969A","0"
"9","409C56FD","GO101_25_420_1_2831_METS","Port Washington","420","0","DE60969A","0"
"9","409C56FD","GO101_25_422_1_2831_METS","Port Washington","422","0","DE60969A","0"
"9","409C56FD","GO101_25_427_1_2831_METS","Grand Central","427","1","DE60969AW","0"
"9","409C56FD","GO101_25_429_1_2831_METS","Grand Central","429","1","DE60969AW","0"
"9","409C56FD","GO101_25_450_1_2831_METS","Port Washington","450","0","DE60969A","0"
"9","409C56FD","GO101_25_451_1_2831_METS","Grand Central","451","1","DE60969AW","0"
"9","409C56FD","GO101_25_452_1_2831_METS","Port Washington","452","0","DE60969A","0"
"9","409C56FD","GO101_25_453_1_2831_METS","Grand Central","453","1","DE60969AW","0"
"9","409C56FD","GO101_25_455_1_2831_METS","Grand Central","455","1","DE60969AW","0"
